block_seed,architecture,condition,family,lambda,rho,mu,graph_index,graph_id,log_loss,accuracy,brier
17,pna,mu_high,feature_signal,24.0,0.6,0.5,1,target:17:mu_high:1:1676254469,0.026908831670880318,0.989501953125,0.007589022628962994
17,mean,mu_high,feature_signal,24.0,0.6,0.5,2,target:17:mu_high:2:559613230,0.016664719209074974,0.99462890625,0.004214947111904621
17,mean_degree,mu_high,feature_signal,24.0,0.6,0.5,2,target:17:mu_high:2:559613230,0.014475503005087376,0.995361328125,0.0036787870340049267
17,sum,mu_high,feature_signal,24.0,0.6,0.5,2,target:17:mu_high:2:559613230,0.015921851620078087,0.995361328125,0.003971240483224392
17,pna,mu_high,feature_signal,24.0,0.6,0.5,2,target:17:mu_high:2:559613230,0.024105899035930634,0.9921875,0.006345890462398529
17,mean,mu_high,feature_signal,24.0,0.6,0.5,3,target:17:mu_high:3:1658864630,0.011349587701261044,0.995849609375,0.0031288592144846916
17,mean_degree,mu_high,feature_signal,24.0,0.6,0.5,3,target:17:mu_high:3:1658864630,0.011543720960617065,0.996337890625,0.003236353863030672
17,sum,mu_high,feature_signal,24.0,0.6,0.5,3,target:17:mu_high:3:1658864630,0.014254849404096603,0.99462890625,0.003924268763512373
17,pna,mu_high,feature_signal,24.0,0.6,0.5,3,target:17:mu_high:3:1658864630,0.017260398715734482,0.99462890625,0.004537033848464489
17,mean,mu_high,feature_signal,24.0,0.6,0.5,4,target:17:mu_high:4:387507023,0.014242783188819885,0.993408203125,0.004241247661411762
17,mean_degree,mu_high,feature_signal,24.0,0.6,0.5,4,target:17:mu_high:4:387507023,0.014396598562598228,0.994384765625,0.004318650811910629
17,sum,mu_high,feature_signal,24.0,0.6,0.5,4,target:17:mu_high:4:387507023,0.016217462718486786,0.994384765625,0.0045545571483671665
17,pna,mu_high,feature_signal,24.0,0.6,0.5,4,target:17:mu_high:4:387507023,0.021851157769560814,0.9921875,0.006313168443739414
17,mean,mu_high,feature_signal,24.0,0.6,0.5,5,target:17:mu_high:5:949102050,0.019737781956791878,0.992919921875,0.005135613493621349
17,mean_degree,mu_high,feature_signal,24.0,0.6,0.5,5,target:17:mu_high:5:949102050,0.019387925043702126,0.99267578125,0.00497652031481266
17,sum,mu_high,feature_signal,24.0,0.6,0.5,5,target:17:mu_high:5:949102050,0.02148275263607502,0.993896484375,0.005009050015360117
17,pna,mu_high,feature_signal,24.0,0.6,0.5,5,target:17:mu_high:5:949102050,0.023234903812408447,0.991455078125,0.006189529784023762
17,mean,mu_high,feature_signal,24.0,0.6,0.5,6,target:17:mu_high:6:863370653,0.017826981842517853,0.9931640625,0.005134891252964735
17,mean_degree,mu_high,feature_signal,24.0,0.6,0.5,6,target:17:mu_high:6:863370653,0.017023328691720963,0.99365234375,0.004809427075088024
17,sum,mu_high,feature_signal,24.0,0.6,0.5,6,target:17:mu_high:6:863370653,0.019407164305448532,0.9931640625,0.005351134110242128
17,pna,mu_high,feature_signal,24.0,0.6,0.5,6,target:17:mu_high:6:863370653,0.024289492517709732,0.991455078125,0.006512402091175318
17,mean,mu_high,feature_signal,24.0,0.6,0.5,7,target:17:mu_high:7:1602373390,0.012881506234407425,0.99560546875,0.0033196727745234966
17,mean_degree,mu_high,feature_signal,24.0,0.6,0.5,7,target:17:mu_high:7:1602373390,0.012379816733300686,0.995361328125,0.003340069903060794
17,sum,mu_high,feature_signal,24.0,0.6,0.5,7,target:17:mu_high:7:1602373390,0.01465056836605072,0.994384765625,0.004305840935558081
17,pna,mu_high,feature_signal,24.0,0.6,0.5,7,target:17:mu_high:7:1602373390,0.0193948894739151,0.994384765625,0.004739266354590654
17,mean,combined_l12_r03_m02,combined,12.0,0.3,0.2,0,target:17:combined_l12_r03_m02:0:194032332,1.697004795074463,0.633544921875,0.3107374310493469
17,mean_degree,combined_l12_r03_m02,combined,12.0,0.3,0.2,0,target:17:combined_l12_r03_m02:0:194032332,0.9119504690170288,0.63232421875,0.2710583209991455
17,sum,combined_l12_r03_m02,combined,12.0,0.3,0.2,0,target:17:combined_l12_r03_m02:0:194032332,0.7580943703651428,0.619140625,0.2537961006164551
17,pna,combined_l12_r03_m02,combined,12.0,0.3,0.2,0,target:17:combined_l12_r03_m02:0:194032332,1.3273906707763672,0.637939453125,0.3002357482910156
17,mean,combined_l12_r03_m02,combined,12.0,0.3,0.2,1,target:17:combined_l12_r03_m02:1:1281182932,1.822061538696289,0.61572265625,0.32878440618515015
17,mean_degree,combined_l12_r03_m02,combined,12.0,0.3,0.2,1,target:17:combined_l12_r03_m02:1:1281182932,1.0105419158935547,0.604248046875,0.29234182834625244
17,sum,combined_l12_r03_m02,combined,12.0,0.3,0.2,1,target:17:combined_l12_r03_m02:1:1281182932,0.7995572090148926,0.593505859375,0.26879894733428955
17,pna,combined_l12_r03_m02,combined,12.0,0.3,0.2,1,target:17:combined_l12_r03_m02:1:1281182932,1.4357895851135254,0.609375,0.3220994472503662
17,mean,combined_l12_r03_m02,combined,12.0,0.3,0.2,2,target:17:combined_l12_r03_m02:2:1746389616,1.5868823528289795,0.64990234375,0.2978220283985138
17,mean_degree,combined_l12_r03_m02,combined,12.0,0.3,0.2,2,target:17:combined_l12_r03_m02:2:1746389616,0.8172187805175781,0.657958984375,0.24701321125030518
17,sum,combined_l12_r03_m02,combined,12.0,0.3,0.2,2,target:17:combined_l12_r03_m02:2:1746389616,0.7292890548706055,0.6435546875,0.2426571249961853
17,pna,combined_l12_r03_m02,combined,12.0,0.3,0.2,2,target:17:combined_l12_r03_m02:2:1746389616,1.1993268728256226,0.658203125,0.28155437111854553
17,mean,combined_l12_r03_m02,combined,12.0,0.3,0.2,3,target:17:combined_l12_r03_m02:3:979181110,1.8346410989761353,0.6240234375,0.32409119606018066
17,mean_degree,combined_l12_r03_m02,combined,12.0,0.3,0.2,3,target:17:combined_l12_r03_m02:3:979181110,1.0466728210449219,0.6103515625,0.2963671088218689
17,sum,combined_l12_r03_m02,combined,12.0,0.3,0.2,3,target:17:combined_l12_r03_m02:3:979181110,0.8158743977546692,0.593505859375,0.27348485589027405
17,pna,combined_l12_r03_m02,combined,12.0,0.3,0.2,3,target:17:combined_l12_r03_m02:3:979181110,1.4967774152755737,0.610107421875,0.3232332468032837
17,mean,combined_l12_r03_m02,combined,12.0,0.3,0.2,4,target:17:combined_l12_r03_m02:4:1767242296,1.7862886190414429,0.62353515625,0.3248096704483032
17,mean_degree,combined_l12_r03_m02,combined,12.0,0.3,0.2,4,target:17:combined_l12_r03_m02:4:1767242296,0.914997935295105,0.61962890625,0.2786211669445038
17,sum,combined_l12_r03_m02,combined,12.0,0.3,0.2,4,target:17:combined_l12_r03_m02:4:1767242296,0.7922894954681396,0.60595703125,0.2669132649898529
17,pna,combined_l12_r03_m02,combined,12.0,0.3,0.2,4,target:17:combined_l12_r03_m02:4:1767242296,1.3691617250442505,0.618408203125,0.3159771263599396
17,mean,combined_l12_r03_m02,combined,12.0,0.3,0.2,5,target:17:combined_l12_r03_m02:5:157880642,1.6042296886444092,0.650146484375,0.299252450466156
17,mean_degree,combined_l12_r03_m02,combined,12.0,0.3,0.2,5,target:17:combined_l12_r03_m02:5:157880642,0.9581127166748047,0.62841796875,0.2772994637489319
17,sum,combined_l12_r03_m02,combined,12.0,0.3,0.2,5,target:17:combined_l12_r03_m02:5:157880642,0.7320789098739624,0.6474609375,0.2444167137145996
17,pna,combined_l12_r03_m02,combined,12.0,0.3,0.2,5,target:17:combined_l12_r03_m02:5:157880642,1.3000192642211914,0.649658203125,0.2916612923145294
17,mean,combined_l12_r03_m02,combined,12.0,0.3,0.2,6,target:17:combined_l12_r03_m02:6:1081793130,1.9596855640411377,0.611572265625,0.3393018841743469
17,mean_degree,combined_l12_r03_m02,combined,12.0,0.3,0.2,6,target:17:combined_l12_r03_m02:6:1081793130,0.9501190781593323,0.614013671875,0.28295719623565674
17,sum,combined_l12_r03_m02,combined,12.0,0.3,0.2,6,target:17:combined_l12_r03_m02:6:1081793130,0.8383328914642334,0.588134765625,0.2782467007637024
17,pna,combined_l12_r03_m02,combined,12.0,0.3,0.2,6,target:17:combined_l12_r03_m02:6:1081793130,1.4125516414642334,0.61181640625,0.3183528780937195
17,mean,combined_l12_r03_m02,combined,12.0,0.3,0.2,7,target:17:combined_l12_r03_m02:7:2453353,1.729981780052185,0.62451171875,0.32083386182785034
17,mean_degree,combined_l12_r03_m02,combined,12.0,0.3,0.2,7,target:17:combined_l12_r03_m02:7:2453353,0.9888076782226562,0.606689453125,0.291354775428772
17,sum,combined_l12_r03_m02,combined,12.0,0.3,0.2,7,target:17:combined_l12_r03_m02:7:2453353,0.7845242619514465,0.604736328125,0.265309602022171
17,pna,combined_l12_r03_m02,combined,12.0,0.3,0.2,7,target:17:combined_l12_r03_m02:7:2453353,1.4071284532546997,0.61962890625,0.31763193011283875
17,mean,combined_l12_r03_m05,combined,12.0,0.3,0.5,0,target:17:combined_l12_r03_m05:0:703376940,1.1530094146728516,0.753662109375,0.2131349742412567
17,mean_degree,combined_l12_r03_m05,combined,12.0,0.3,0.5,0,target:17:combined_l12_r03_m05:0:703376940,0.6496360301971436,0.73486328125,0.1930868923664093
17,sum,combined_l12_r03_m05,combined,12.0,0.3,0.5,0,target:17:combined_l12_r03_m05:0:703376940,0.6265692710876465,0.701171875,0.2052692174911499
17,pna,combined_l12_r03_m05,combined,12.0,0.3,0.5,0,target:17:combined_l12_r03_m05:0:703376940,0.9020747542381287,0.741943359375,0.21011623740196228
17,mean,combined_l12_r03_m05,combined,12.0,0.3,0.5,1,target:17:combined_l12_r03_m05:1:482636100,1.1871039867401123,0.749755859375,0.21368280053138733
17,mean_degree,combined_l12_r03_m05,combined,12.0,0.3,0.5,1,target:17:combined_l12_r03_m05:1:482636100,0.6791136264801025,0.736083984375,0.19813483953475952
17,sum,combined_l12_r03_m05,combined,12.0,0.3,0.5,1,target:17:combined_l12_r03_m05:1:482636100,0.633656919002533,0.707763671875,0.20458950102329254
17,pna,combined_l12_r03_m05,combined,12.0,0.3,0.5,1,target:17:combined_l12_r03_m05:1:482636100,0.9272735118865967,0.74609375,0.20924431085586548
17,mean,combined_l12_r03_m05,combined,12.0,0.3,0.5,2,target:17:combined_l12_r03_m05:2:402643353,1.3001989126205444,0.724853515625,0.23437513411045074
17,mean_degree,combined_l12_r03_m05,combined,12.0,0.3,0.5,2,target:17:combined_l12_r03_m05:2:402643353,0.7759146690368652,0.703857421875,0.21988344192504883
17,sum,combined_l12_r03_m05,combined,12.0,0.3,0.5,2,target:17:combined_l12_r03_m05:2:402643353,0.6556281447410583,0.6865234375,0.21413683891296387
17,pna,combined_l12_r03_m05,combined,12.0,0.3,0.5,2,target:17:combined_l12_r03_m05:2:402643353,1.0418838262557983,0.72314453125,0.2286243438720703
17,mean,combined_l12_r03_m05,combined,12.0,0.3,0.5,3,target:17:combined_l12_r03_m05:3:698091806,1.1694669723510742,0.75830078125,0.2082623541355133
17,mean_degree,combined_l12_r03_m05,combined,12.0,0.3,0.5,3,target:17:combined_l12_r03_m05:3:698091806,0.6321842074394226,0.75390625,0.18315032124519348
17,sum,combined_l12_r03_m05,combined,12.0,0.3,0.5,3,target:17:combined_l12_r03_m05:3:698091806,0.5898885726928711,0.724609375,0.1900523602962494
17,pna,combined_l12_r03_m05,combined,12.0,0.3,0.5,3,target:17:combined_l12_r03_m05:3:698091806,0.878608763217926,0.76025390625,0.19673722982406616
17,mean,combined_l12_r03_m05,combined,12.0,0.3,0.5,4,target:17:combined_l12_r03_m05:4:1852828461,1.2760581970214844,0.748779296875,0.21805548667907715
17,mean_degree,combined_l12_r03_m05,combined,12.0,0.3,0.5,4,target:17:combined_l12_r03_m05:4:1852828461,0.6492704749107361,0.745361328125,0.1895243525505066
17,sum,combined_l12_r03_m05,combined,12.0,0.3,0.5,4,target:17:combined_l12_r03_m05:4:1852828461,0.6338033676147461,0.71240234375,0.20402902364730835
17,pna,combined_l12_r03_m05,combined,12.0,0.3,0.5,4,target:17:combined_l12_r03_m05:4:1852828461,0.9314327836036682,0.746337890625,0.20870377123355865
17,mean,combined_l12_r03_m05,combined,12.0,0.3,0.5,5,target:17:combined_l12_r03_m05:5:150483070,1.2638556957244873,0.74072265625,0.2242637723684311
17,mean_degree,combined_l12_r03_m05,combined,12.0,0.3,0.5,5,target:17:combined_l12_r03_m05:5:150483070,0.7805893421173096,0.708740234375,0.21920368075370789
17,sum,combined_l12_r03_m05,combined,12.0,0.3,0.5,5,target:17:combined_l12_r03_m05:5:150483070,0.6425552368164062,0.705078125,0.20747974514961243
17,pna,combined_l12_r03_m05,combined,12.0,0.3,0.5,5,target:17:combined_l12_r03_m05:5:150483070,1.0178718566894531,0.732177734375,0.2224370241165161
17,mean,combined_l12_r03_m05,combined,12.0,0.3,0.5,6,target:17:combined_l12_r03_m05:6:849075975,1.1891860961914062,0.751953125,0.2128516286611557
17,mean_degree,combined_l12_r03_m05,combined,12.0,0.3,0.5,6,target:17:combined_l12_r03_m05:6:849075975,0.6028538942337036,0.756591796875,0.1783391833305359
17,sum,combined_l12_r03_m05,combined,12.0,0.3,0.5,6,target:17:combined_l12_r03_m05:6:849075975,0.6245105266571045,0.7158203125,0.19994933903217316
17,pna,combined_l12_r03_m05,combined,12.0,0.3,0.5,6,target:17:combined_l12_r03_m05:6:849075975,0.8772550821304321,0.757080078125,0.2008829116821289
17,mean,combined_l12_r03_m05,combined,12.0,0.3,0.5,7,target:17:combined_l12_r03_m05:7:542864719,1.1689107418060303,0.757080078125,0.2089536041021347
17,mean_degree,combined_l12_r03_m05,combined,12.0,0.3,0.5,7,target:17:combined_l12_r03_m05:7:542864719,0.6284959316253662,0.75634765625,0.18091431260108948
17,sum,combined_l12_r03_m05,combined,12.0,0.3,0.5,7,target:17:combined_l12_r03_m05:7:542864719,0.6056542992591858,0.72607421875,0.19496679306030273
17,pna,combined_l12_r03_m05,combined,12.0,0.3,0.5,7,target:17:combined_l12_r03_m05:7:542864719,0.8838465213775635,0.76123046875,0.199041485786438
17,mean,combined_l12_r08_m02,combined,12.0,0.8,0.2,0,target:17:combined_l12_r08_m02:0:826897611,0.317421555519104,0.913818359375,0.06983746588230133
17,mean_degree,combined_l12_r08_m02,combined,12.0,0.8,0.2,0,target:17:combined_l12_r08_m02:0:826897611,0.21196843683719635,0.9189453125,0.06301027536392212
17,sum,combined_l12_r08_m02,combined,12.0,0.8,0.2,0,target:17:combined_l12_r08_m02:0:826897611,0.2295249104499817,0.907470703125,0.06770043075084686
17,pna,combined_l12_r08_m02,combined,12.0,0.8,0.2,0,target:17:combined_l12_r08_m02:0:826897611,0.3201559782028198,0.9013671875,0.07929252088069916
17,mean,combined_l12_r08_m02,combined,12.0,0.8,0.2,1,target:17:combined_l12_r08_m02:1:1630669289,0.4010927677154541,0.8935546875,0.0853341594338417
17,mean_degree,combined_l12_r08_m02,combined,12.0,0.8,0.2,1,target:17:combined_l12_r08_m02:1:1630669289,0.2839863896369934,0.884521484375,0.08562694489955902
17,sum,combined_l12_r08_m02,combined,12.0,0.8,0.2,1,target:17:combined_l12_r08_m02:1:1630669289,0.2526097297668457,0.89697265625,0.07566515356302261
17,pna,combined_l12_r08_m02,combined,12.0,0.8,0.2,1,target:17:combined_l12_r08_m02:1:1630669289,0.4035554528236389,0.871826171875,0.10065916180610657
17,mean,combined_l12_r08_m02,combined,12.0,0.8,0.2,2,target:17:combined_l12_r08_m02:2:916503602,0.27465716004371643,0.927734375,0.05896594002842903
17,mean_degree,combined_l12_r08_m02,combined,12.0,0.8,0.2,2,target:17:combined_l12_r08_m02:2:916503602,0.19390717148780823,0.921630859375,0.05738372355699539
17,sum,combined_l12_r08_m02,combined,12.0,0.8,0.2,2,target:17:combined_l12_r08_m02:2:916503602,0.186695858836174,0.93212890625,0.05242825672030449
17,pna,combined_l12_r08_m02,combined,12.0,0.8,0.2,2,target:17:combined_l12_r08_m02:2:916503602,0.2673436403274536,0.9130859375,0.06751782447099686
17,mean,combined_l12_r08_m02,combined,12.0,0.8,0.2,3,target:17:combined_l12_r08_m02:3:2041236387,0.4292159676551819,0.883056640625,0.09467923641204834
17,mean_degree,combined_l12_r08_m02,combined,12.0,0.8,0.2,3,target:17:combined_l12_r08_m02:3:2041236387,0.26871204376220703,0.889892578125,0.0812721699476242
17,sum,combined_l12_r08_m02,combined,12.0,0.8,0.2,3,target:17:combined_l12_r08_m02:3:2041236387,0.2720676064491272,0.88623046875,0.08235931396484375
17,pna,combined_l12_r08_m02,combined,12.0,0.8,0.2,3,target:17:combined_l12_r08_m02:3:2041236387,0.3678560256958008,0.8828125,0.0922381579875946
17,mean,combined_l12_r08_m02,combined,12.0,0.8,0.2,4,target:17:combined_l12_r08_m02:4:1736319452,0.42863577604293823,0.88330078125,0.09575104713439941
17,mean_degree,combined_l12_r08_m02,combined,12.0,0.8,0.2,4,target:17:combined_l12_r08_m02:4:1736319452,0.3172244727611542,0.861083984375,0.09881696850061417
17,sum,combined_l12_r08_m02,combined,12.0,0.8,0.2,4,target:17:combined_l12_r08_m02:4:1736319452,0.26707014441490173,0.884521484375,0.08159859478473663
17,pna,combined_l12_r08_m02,combined,12.0,0.8,0.2,4,target:17:combined_l12_r08_m02:4:1736319452,0.3911186456680298,0.87353515625,0.10106170177459717
17,mean,combined_l12_r08_m02,combined,12.0,0.8,0.2,5,target:17:combined_l12_r08_m02:5:115194520,0.3110993504524231,0.91845703125,0.06635205447673798
17,mean_degree,combined_l12_r08_m02,combined,12.0,0.8,0.2,5,target:17:combined_l12_r08_m02:5:115194520,0.1795274317264557,0.925537109375,0.0535944327712059
17,sum,combined_l12_r08_m02,combined,12.0,0.8,0.2,5,target:17:combined_l12_r08_m02:5:115194520,0.20894178748130798,0.92236328125,0.060216039419174194
17,pna,combined_l12_r08_m02,combined,12.0,0.8,0.2,5,target:17:combined_l12_r08_m02:5:115194520,0.2703467905521393,0.913818359375,0.06758317351341248
17,mean,combined_l12_r08_m02,combined,12.0,0.8,0.2,6,target:17:combined_l12_r08_m02:6:332058354,0.3028331398963928,0.912109375,0.06976169347763062
17,mean_degree,combined_l12_r08_m02,combined,12.0,0.8,0.2,6,target:17:combined_l12_r08_m02:6:332058354,0.23068000376224518,0.903076171875,0.06965602934360504
17,sum,combined_l12_r08_m02,combined,12.0,0.8,0.2,6,target:17:combined_l12_r08_m02:6:332058354,0.21291661262512207,0.919189453125,0.06190280616283417
17,pna,combined_l12_r08_m02,combined,12.0,0.8,0.2,6,target:17:combined_l12_r08_m02:6:332058354,0.2969043552875519,0.9033203125,0.0752166137099266
17,mean,combined_l12_r08_m02,combined,12.0,0.8,0.2,7,target:17:combined_l12_r08_m02:7:1184566885,0.3307315409183502,0.901611328125,0.0775667354464531
17,mean_degree,combined_l12_r08_m02,combined,12.0,0.8,0.2,7,target:17:combined_l12_r08_m02:7:1184566885,0.21226000785827637,0.90966796875,0.06478048861026764
17,sum,combined_l12_r08_m02,combined,12.0,0.8,0.2,7,target:17:combined_l12_r08_m02:7:1184566885,0.24105609953403473,0.908203125,0.07178638875484467
17,pna,combined_l12_r08_m02,combined,12.0,0.8,0.2,7,target:17:combined_l12_r08_m02:7:1184566885,0.2904832363128662,0.8935546875,0.07954668998718262
17,mean,combined_l12_r08_m05,combined,12.0,0.8,0.5,0,target:17:combined_l12_r08_m05:0:2127032662,0.03916303813457489,0.991455078125,0.006910368334501982
17,mean_degree,combined_l12_r08_m05,combined,12.0,0.8,0.5,0,target:17:combined_l12_r08_m05:0:2127032662,0.03566440939903259,0.9873046875,0.009278594516217709
17,sum,combined_l12_r08_m05,combined,12.0,0.8,0.5,0,target:17:combined_l12_r08_m05:0:2127032662,0.048362404108047485,0.98779296875,0.011572552844882011
17,pna,combined_l12_r08_m05,combined,12.0,0.8,0.5,0,target:17:combined_l12_r08_m05:0:2127032662,0.05007994920015335,0.987060546875,0.010023936629295349
17,mean,combined_l12_r08_m05,combined,12.0,0.8,0.5,1,target:17:combined_l12_r08_m05:1:11241269,0.016361815854907036,0.99658203125,0.0030867154709994793
17,mean_degree,combined_l12_r08_m05,combined,12.0,0.8,0.5,1,target:17:combined_l12_r08_m05:1:11241269,0.01966325007379055,0.9931640625,0.005101781338453293
17,sum,combined_l12_r08_m05,combined,12.0,0.8,0.5,1,target:17:combined_l12_r08_m05:1:11241269,0.036538273096084595,0.98974609375,0.008253749459981918
